Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
,,Patanjali-Roasted-Vermicelli,Patanjali Roasted Vermicelli900 g            ,"<b>Product Information</b>Patanjali Roasted Vermicelli is a traditional delicacy and is extruded from Hard Wheat Flour and roasted to the desired taste.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,900 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1685595873400x300.jpg,,Patanjali Roasted Vermicelli900 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Sabudana,Patanjali Sabudana 500 g            ,"<b>Product Information</b>Sabudana or tapioca pearls might be well-known for their high calorie and starch content, but they are in fact, a wholesome food supplying numerous essential nutrients including B vitamins, Calcium, Iron and other minerals, as well as flavonoid, tannin antioxidants. These tiny white spheres aid in digestion, supply instant energy, improve heart health.
<b>Benefits</b>Provides ample energySupports gluten-free dietFortifies bone densitySupplies essential amino acidsKeeps blood sugar levels in checkTreats anemia
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>Best before 180 days from manufacturing date.",Patanjali,,,TRUE,,[],Size,500 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1685176863400x300.jpg,,Patanjali Sabudana 500 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Barley-Dalia,Patanjali Barley Dalia500 g            ,"<b>Product Information</b>Patanjali Barley Dalia is a highly nutritious breakfast cereal made from barley. It also aids in weight loss and contains essential fiber. As a healthy breakfast or evening snack. Patanjali Barley Dalia is best for the health.  Barley dalia is an astonishing breakfast meal and is packed with dietary fiber, proteins, minerals and vitamins for an energetic and healthy metabolism.
<b>Benefits</b>Keeps Blood Sugar 20-30 % lower than normal grains.It helps in maintaining Cholesterol level.Helps in Weight loss.Good Source of Minerals: Dalia is a good source of the daily requirement of fiber and manganese.Low-Fat Diet: Dalia is extremely low in fat content.Provides good source of energy, aids in weight loss, increases metabolism.
<b>Ingredients</b>
<b>How to use</b>Boil 50 gm Barley Dalia in 400 ml water.Add cut seasonal vegetables to get wholesome nutrition and add salt to taste.Sweet recipe can also be prepared.
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,500 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1684735589400x300.jpg,,Patanjali Barley Dalia500 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Dalia,Patanjali Dalia500 g            ,"<b>Product Information</b>Patanjali dalia is made from good quality wheat. It can be made as both, sweet or salty. Patanjali dalia is perfect food for breakfast & contains natural proteins, vitamins and minerals, providing a wholesome meal to your entire family. It is a good source of dietary fiber and manganese. 
<b>Benefits</b>Patanjali Dalia passes through 22 mesh size sieve which make Patanjali Dalia more uniform in grain size, starchy and full of essential fiber.It is helpful in constipation and pay a vital role to reduce body weight.Good source of manganese is associated with strong bone formation.
<b>Ingredients</b>Broken Wheat 
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,500 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1684924460400x300.jpg,,Patanjali Dalia500 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Poha,Patanjali Poha500 g            ,"<b>Product Information</b>Patanjali Poha ""(Paushtik aur swadisht bhi)"",
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,500 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1685080150400x300.jpg,,Patanjali Poha500 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Amla-Murabba,Patanjali Amla Murabba1 kg            ,"<b>Product Information</b>Patanjali Amla Murabba is made including the contribution of sweet of Amla. It is also a rich source of vitamin C. Patanjali Amla Murabba has been blended with ingredients like Amla (Indian Gooseberry) and sugar. They are absolutely amazing and good to get the clutch of our taste. The benefits of in taking Amla Murabba is good for curing many diseases.
<b>Benefits</b>Amla is a good source of vitamin c, iron and minerals. Amla murabba is useful in intestinal problem, constipation & gastric discomfort.It has got a high amount of anti-oxidant.Helps to build up resistance against respiratory tract diseases like cough, cold etc.Amla also cures acidity, indigestion and skin disorder.Helps to improve the immune system of the body.Helpful in common weakness.
<b>Ingredients</b>Amla Fruit Green (Emblica Officinalis Gaertn)SugarPreservative - Sodium Benzoate 0.01%
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1685076609400x300.jpg,,Patanjali Amla Murabba1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Harad-Murabba,Patanjali Harad Murabba1 kg            ,"<b>Product Information</b>Patanjali harad murabba is a natural herbal preparation to balance vata disorders. Harad murabba is made from fresh and organic harad with sugar. Patanjali harad murabba contains several phytochemicals (chemical compounds that occur naturally in plants) constituents, including chebulic acid, gallic acid, ellagic acid, tannic acid, amino acids, flavonoids like luteolin, rutin and quercetin etc. These chemicals give the tree its therapeutic values.
<b>Benefits</b>Patanjali harad murabba is brain tonic with memory improving properties. It is good for eyes. It is good for digestive system and works as a gastric tonic. Due to its laxative properties, it cures constipation. It is an antioxidant that improves body immunity to fight infection. It is also useful in headaches, hair greying, dyspepsia, piles and many digestive system diseases (indigestion, low appetite).Harad murabba has healing properties. It is very effective in curing ulcers and wounds and also helpful to cure eye diseases.
<b>Ingredients</b>Composition:Each 10 g contains:Harad  (Terminalia chebula Retz) 5.5 g,Sugar (Saccharum officinarum) 4.5 g,Preservative: Sodium Benzoate-0.01% &Citric Acid-0.025%
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1686397631400x300.jpg,,Patanjali Harad Murabba1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Pushtahar-Dalia,Patanjali Pushtahar Dalia500 g            ,"<b>Product Information</b>Patanjali Pushtahar Dalia is made from raw, broken coarse grain. It has a great taste and can be made into various dishes depending upon your choice. Patanjali Pushtahar Dalia is good nutritious and contains high fibre.
<b>Benefits</b>It boost the efficiency of the digestive system and maintain ideal level of glucose.Pearl millets contains phytochemicals that help to lower the cholesterol.It is ideal for diabetic and Cholesterol patients .Carom and thymol seed have anti bacterial and anti fungal properties, helpful in acidity constipation and diarrhea.It also contains sesame seed excellent source of Minerals and Vitamin (Ca, Mg, Fe, P, Vitamin -B1, Zn, Mb, Selenium) and dietary fiber .Moong, Sesame seed have cholesterol lowering effect and prevent high blood pressure.It has omega-6 fatty acids anti oxidants, Flavonoids.
<b>Ingredients</b>Wheat (24.10%), Moong dal (24.04%), Pearl millet (24.04%), Rice (24.04%), White sesame Seeds (2.32%) and Ajowan (1.47%)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,500 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1684817590400x300.jpg,,Patanjali Pushtahar Dalia500 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Bel-Murabba,Patanjali Bel Murabba1000 g            ,"<b>Product Information</b>Patanjali Bel Murabba is made from high-quality fresh bel fruit which is known for its coolant effects. Bel fruit has great medicinal values. Bel has digestive and carminative properties which help to strengthen the digestive system and regulates bowel movement. It consists of carbohydrates, fats, protein, vitamin C and minerals like iron, phosphorus, carotene and thiamin. Bel cleanses the liver and strengthens liver functions.
<b>Benefits</b>1.Helps to improve strength of digestive system.2.Helps to improve liver function.3.Helpful in jaundice.4.Provide relief from diarrhea and dysentery.5. Helps to prevent scurvy.6.Helps to improve Immunity.
<b>Ingredients</b>Bel (Aegle Marmelos) 5.5 ml,Sugar (Saccharum Officinarum) 4.5 ml,Preservative :Sodium Benzoate 0.01% &Citric Acid 0.025%
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1000 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1686225140400x300.jpg,,Patanjali Bel Murabba1000 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Gulkand,Divya Gulkand400 g            ,"<b>Product Information</b>Divya Gulkand or rose petal jam is a sweet Indian delicacy. It is easy to prepare and is listed under the best Ayurvedic medicines for their enormous health benefits. Gulkand has cooling properties, thus it is beneficial in alleviating all heat-related problems like tiredness, lethargy, itching, aches and pains.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>You may have gulkand directly.You can mix gulkand with water or milk and consume it
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,400 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1606974753400x300.jpg,,Divya Gulkand400 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Mixed-Fruit-Jam,Patanjali Mixed Fruit Jam500 g            ,"<b>Product Information</b>Patanjali Mixed Fruit Jam is a delicious spread made with mix fruits which provides a good fruity experience. it can be eaten with bread, paranthas and can be used in making tasty milkshakes.
<b>Benefits</b>
<b>Ingredients</b>Sugar, Apple pulp (12.6%), Papaya pulp (9.9%), Pineapple pulp (6.3%), Apricot pulp (4.5%), Guava pulp (3.6%), Sea buckthorn (3.6%), Thickener (INS 440), Acidity regulator (INS 330), Preservative (INS 211)
<b>How to use</b>Jam can be used on biscuits, toast, bagels, and pancakes to add a sweet burst of flavor.
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,500 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1515385545MixedFruitJam500gm400x300.png,,Patanjali Mixed Fruit Jam500 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Pineapple-Jam,Patanjali Pineapple Jam500 g            ,"<b>Product Information</b>Patanjali pineapple jam is a delicious spread made with pineapple fruit. It can be eaten with bread, paranthas and can be used in making tasty milkshakes.
<b>Benefits</b>
<b>Ingredients</b>Composition: Each 10 g contains:Chini (Saccharum Officinarum) 5g,Ghrit Kumari (Aloe Barbadensis) 3.1g,Papaya (Carica Papaya) 0.3375g,Pineapple (Ananas Comosus) 0.3375gExcipients: Pineapple Flavour,Pectin,Citric Acid & Water-Q.S.Preservative: Sodium benzoate - 0.01%,Colour: Tartarzine- 0.002%
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,500 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1515387045PineappleJam400x300.png,,Patanjali Pineapple Jam500 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Guava-Jam,Patanjali Guava Jam500 g            ,"<b>Product Information</b>Patanjali Guava Jam is a delicious spread made with guava fruit. it is prepared with the assortment of excellent flavor that creates a good fruity experience that can be enjoyed in so many ways. it can be eaten with bread and paranthas.
<b>Benefits</b>
<b>Ingredients</b>Sugar, Guava Pulp (45%),Pectin (INS 440), Acidity Regulator (INS 330), Preservative (INS 211) 
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,500 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1515236608GUAVAJAM400x300.png,,Patanjali Guava Jam500 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Herbal-Peya,Divya Herbal Peya50 g            ,"<b>Product Information</b>Divya Herbal Peya is an herbal green tea that combines the goodness of herbs and plant products. The component herbs are enriched in vitamins and minerals so they help you recover from cough and cold, improve your general health and boost immunity. Divya Herbal Peya also improves your digestion and helps burn away excess fat and thus resolves weight problems. 

Switch to Divya Herbal Peya for your holistic wellbeing. Experience Ayurvedic healing in your everyday life.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>Take fresh boiled water.Dip divya herbal peya bag for 2-3 minutes and remove.Best enjoyed as a light brew, without milk or sugar.
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,50 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/DIVYAHERBALPEY50GM400300.png,,Divya Herbal Peya50 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Pey-(Jar),Divya Pey (Jar) 100 g            ,"<b>Product Information</b>Patanjali Divya Peya is an Ayurvedic substitute for tea. It combines the goodness of herbs and plant products. The component herbs are enriched in vitamin C so they help you recover from cough and cold. It nourishes and relaxes your body and mind. It improves your hepatic and digestive balance. Divya Peya (Green Tea) also boosts your immunity and keeps diseases at bay. Switch to Divya Peya for your holistic wellbeing. It is a wholesome health drink with no side effects.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>Take 3 grams of divya pey in 1 cup of water and boil it, after that add sugar and milk. It is ready to drink.
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,100 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1612500018400x300.jpg,,Divya Pey (Jar) 100 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Peya,Divya Peya100 g            ,"<b>Product Information</b>Patanjali Divya Peya is an Ayurvedic substitute for tea. It combines the goodness of herbs and plant products. The component herbs are enriched in vitamin C so they help you recover from cough and cold. It nourishes and relaxes your body and mind. It improves your hepatic and digestive balance. Divya Peya (Green Tea) also boosts your immunity and keeps diseases at bay.

Switch to Divya Peya for your holistic wellbeing. It is a wholesome health drink with no side effects.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>Take 3 grams of divya pey in 1 cup of water and boil it, after that add sugar and milk. It is ready to drink.
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,100 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1575027947400x300.jpg,,Divya Peya100 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Roasted-Diet--Quinoa-Masala-Flavour,Roasted Diet- Quinoa Masala Flavour80 g            ,"<b>Product Information</b>Patanjali roasted diet quinoa masala flavour snack is high in protein, nutritious snack made from the mother of all grains I.E. ""Quinoa"" which contains all essential nine amino acids and its gluten free. It can be enjoyed anytime without any guilt as it has zero percent cholesterol and zero percent trans fat.
<b>Benefits</b>
<b>Ingredients</b>Quinoa (86%),Palmolien Oil,Spices & Condiments (Chilli, Onion, Coriander, Garlic, Ginger, Cumin),Edible Common Salt,Sugar,Milk Solids,Hydrolysed Vegetable Protien (Soya),Acidity Regulator (INS 330),Anticaking Agent (INS 551),Anti Oxidant (INS 307b)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,80 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1514272015PatanjliQuinoaPuffMasalaFlavour400x300.png,,Roasted Diet- Quinoa Masala Flavour80 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Roasted-Diet--Rice-Crispy-Mixture,Roasted Diet- Rice Crispy Mixture125 g            ,"<b>Product Information</b>Patanjali Roasted Diet Rice Crispy Mixture is a healthy and nutritious snack made up of Rice Flakes and other grains, It is light on the stomach and filled with Vitamin-B. It can be enjoyed any time of the day as it contains zero percent trans fat and zero percent Cholesterol. 
<b>Benefits</b>It is rich source of Protein filled with Vitamin B. Rice Crispy mixture is Trans-fat Free & Cholesterol Free.Rice Flakes are Good in Digestion.
<b>Ingredients</b>Rice Flakes (47 %)Peanut (21%)Bengal Gram (21%)Palmolien Oil,Sugar,Edible Common Salt,Spices and Condiments (Dry Green mango powder, Chilli, Cinnamon, Jeera, Black Pepper, Turmeric, Coriander, Fennel, Curry Leaves),Black Salt,Maize Starch,Acidity Regulator (INS 330, INS 260),Anticaking Agent (INS 551),Antioxidant (INS 307B)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,125 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1514271838PatanjaliRiceCrispyMixture400x300.png,,Roasted Diet- Rice Crispy Mixture125 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
