url,Tags,lastbreadcrumb,heading,cleaned-heading,product-information,variants,product-image
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/patanjali-coconut-oil-j/918,"natural-food-products,edible-oil",Patanjali Coconut Oil (J),Patanjali Coconut Oil (J)                             200 ml,Patanjali Coconut Oil (J),"<b>Product Information</b>
Patanjali coconut oil contains the goodness of 100% pure coconut oil. It is made from 100% pure and naturally dried coconuts. The oil is extracted from the nuts through hygienic and hands free process it does not contain any added chemicals, additives and fragrance. It is an edible grade oil approved by FSSAI that ensures the quality and safety of product. Patanjali coconut oil promotes healthy and long hair and also can be used to smoothen, soften the dry skin.
<b>Benefits </b>
Made from 100% pure and naturally dried coconuts. Healthy cooking oil. Nourishes the hair, restores the hair shine and helps to promote hair growth also. Moisturizes and rejuvenate the skin. 
<b>Ingredients </b>
Coconut oil (Cocos nucifera) 
<b>How to use </b>
Use for cooking : Use suitable amount of oil for cooking. Use as hair oil: Apply to damp or dry hair. Massage the oil into the roots for a scalp treatment. Use for skin : It can also be rubbed over cracked, dry skin for it to be moisturized. 
<b>Other Product Info </b>
Best before-15 months from manufacturing date.","200 ml, 500 ml","https://www.patanjaliayurved.net/assets/product_images/400x500/1689747675CoconutHairOil200mljar1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1689747675CoconutHairOil200mljar2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/CoconutHairOil200mljar3_1689747675.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/CoconutHairOil200mljar4_1689747675.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/CoconutHairOil200mljar5_1689747675.png"
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/combo-fortified-soyabean-oil-1-ltr-bpack-of-2-rs-15-off/3328,"natural-food-products,edible-oil",Combo-Fortified Soyabean Oil 1 ltr (B)(Pack of 2)- Rs 15 Off,Combo-Fortified Soyabean Oil 1 ltr (B)(Pack of 2)- Rs 15 Off                             2 ltr,Combo-Fortified Soyabean Oil 1 ltr (B)(Pack of 2)- Rs 15 Off,"<b>Product Information</b>
Fortified Soyabean
  Oil 1 ltr (B)(Pack of 2) *Get Rs 15 in your Wallet.
<b>Other Product Info </b>
Best before 270 days from manufacturing.",2 ltr,https://www.patanjaliayurved.net/assets/product_images/400x500/16896650081.png
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/patanjali-100-pure-virgin-coconut-oil-250ml-combo-pack-of-2-rs-35-off/3373,"natural-food-products,edible-oil",Patanjali 100% Pure Virgin Coconut oil 250ml Combo (pack of 2)- Rs 35 Off,Patanjali 100% Pure Virgin Coconut oil 250ml Combo (pack of 2)- Rs 35 Off                             500 ml,Patanjali 100% Pure Virgin Coconut oil 250ml Combo (pack of 2)- Rs 35 Off,"<b>Product Information</b>
100% Pure Virgin
  Coconut oil 250ml Combo (pack of 2) *Get Rs 35 in your Wallet
<b>Other Product Info </b>
Best before 450 days from manufacturing date.",500 ml,https://www.patanjaliayurved.net/assets/product_images/400x500/16896634541.png
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/pure-sesame-oil-1-ltr-pack-of-2-rs-60-off/3357,"natural-food-products,edible-oil",Pure Sesame oil 1 ltr (pack of 2)- Rs 60 Off,Pure Sesame oil 1 ltr (pack of 2)- Rs 60 Off                             2 ltr,Pure Sesame oil 1 ltr (pack of 2)- Rs 60 Off,"<b>Product Information</b>
100% Pure Sesame
  oil 1 ltr (pack of 2) *Get Rs 60 in your Wallet
<b>Other Product Info </b>
Best before 270 days from manufacturing date.",2 ltr,https://www.patanjaliayurved.net/assets/product_images/400x500/1689663746sesameoil.png
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/100-pure-virgin-coconut-oil-500ml-combo-pack-of-2-rs-65-off/3372,"natural-food-products,edible-oil",100% Pure Virgin Coconut oil 500ml Combo (pack of 2)- Rs 65 Off,100% Pure Virgin Coconut oil 500ml Combo (pack of 2)- Rs 65 Off                             1 ltr,100% Pure Virgin Coconut oil 500ml Combo (pack of 2)- Rs 65 Off,"<b>Product Information</b>
100% Pure Virgin
  Coconut oil 500ml Combo (pack of 2) *Get Rs 65 in your Wallet
<b>Other Product Info </b>
Best before 450 days from manufacturing date.",1 ltr,https://www.patanjaliayurved.net/assets/product_images/400x500/16896634871.png
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/healthy-cooking-oil-combo-sesame-oil-1ltr-groundnut-oil-1ltr-rs-40-off/3356,"natural-food-products,edible-oil",Healthy Cooking Oil Combo- Sesame Oil 1ltr+ Groundnut Oil 1ltr - Rs 40 Off,Healthy Cooking Oil Combo- Sesame Oil 1ltr+ Groundnut Oil 1ltr - Rs 40 Off                             2 ltr,Healthy Cooking Oil Combo- Sesame Oil 1ltr+ Groundnut Oil 1ltr - Rs 40 Off,"<b>Product Information</b>
Healthy Cooking Oil Combo- Sesame Oil 1ltr+ Groundnut Oil 1ltr *Get Rs 40 in your Wallet
<b>Other Product Info </b>
Best before 270 days from manufacturing date.",2 ltr,https://www.patanjaliayurved.net/assets/product_images/400x500/16896644461.png
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/combo-coconut-oil-500-mlpack-of-2-rs-30-off/3339,"natural-food-products,edible-oil",Combo- Coconut Oil 500 ml(Pack of 2)- Rs 30 Off,Combo- Coconut Oil 500 ml(Pack of 2)- Rs 30 Off                             1000 ml,Combo- Coconut Oil 500 ml(Pack of 2)- Rs 30 Off,"<b>Product Information</b>
Combo- Coconut Oil
  500 ml(Pack of 2) *Get Rs 30 in your Wallet
<b>Other Product Info </b>
Best before 730 days from manufacturing.",1000 ml,https://www.patanjaliayurved.net/assets/product_images/400x500/16896646651.png
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/patanjali-kachi-ghani-mustard-oil-p/1387,"natural-food-products,edible-oil",Patanjali Kachi Ghani Mustard Oil (P),Patanjali Kachi Ghani Mustard Oil (P)                             1 ltr,Patanjali Kachi Ghani Mustard Oil (P),"<b>Product Information</b>
Patanjali Kachi Ghani Mustard Oil refers to cold press extraction process for taking out oil from seeds. Sarso Oil from seeds was extracted in kohlus. In this process, seeds are crushed at a low temperature so natural properties, antioxidants, and essential oils are retained in the oil.
<b>Benefits </b>
Mustard oil is highly recommended for the reason that it is full of monounsaturated fatty acids (MUFA). Including mustard oil in your regular diet could prove to be beneficial to your heart health. Enriched with Vitamin A, D, and E. Traditional taste & aroma. Mustard oil, because of its anti-microbial properties, it is used as a preservative for pickles. 
<b>Ingredients </b>
Mustard oil 
<b>How to use </b>
Use a suitable amount for cooking your favorite dish. 
<b>Other Product Info </b>
Best before-12 months from manufacturing date.",1 ltr,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690194191MustardOil1ltrPNew1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690194191MustardOil1ltrPNew2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Mustard_Oil_1ltr_P_New_3_1688032678.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Mustard_Oil_1ltr_P_New_4_1688032678.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Mustard_Oil_1ltr_P_New_5_1688032678.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Mustard_Oil_1ltr_P_New_6_1688032678.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Mustard_Oil_1ltr_P_New_7_1688032678.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrPNew3_1690194191.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrPNew4_1690194191.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrPNew5_1690194191.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrPNew6_1690194191.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrPNew7_1690194191.png"
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/patanjali-kachi-ghani-mustard-oil/817,"natural-food-products,edible-oil",Patanjali Kachi Ghani Mustard Oil,Patanjali Kachi Ghani Mustard Oil                             1 ltr,Patanjali Kachi Ghani Mustard Oil,"<b>Product Information</b>
Patanjali Kachi Ghani Mustard Oil refers to cold press extraction process for taking out oil from seeds. Oil from seeds were extracted in kohlus. In this process, seeds are crushed at low temperature so natural properties , antioxidants and essential oils are retained in the oil.
<b>Benefits </b>
Mustard oil is highly recommended for the reason that it is full of monounsaturated fatty acids (MUFA). Including mustard oil in your regular diet could prove to be beneficial to your heart health. Enriched with Vitamin A, D, and E. Traditional taste & aroma. Mustard oil, because of its anti-microbial properties, it is used as a preservative for pickles. 
<b>Ingredients </b>
Mustard oil 
<b>How to use </b>
Use a suitable amount for cooking your favorite dish. 
<b>Other Product Info </b>
Best before-12 months from manufacturing date.","1 ltr, 500 ml, 200 ml","https://www.patanjaliayurved.net/assets/product_images/400x500/1690955726MustardOil1ltrNew1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690955726MustardOil1ltrNew2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrNew3_1690955726.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrNew4_1690955726.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrNew5_1690955726.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrNew7_1690955726.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/MustardOil1ltrNew8_1690955726.png"
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/patanjali-fortified-soyabean-oil-p/994,"natural-food-products,edible-oil",Patanjali Fortified Soyabean Oil (P),Patanjali Fortified Soyabean Oil (P)                             1 ltr,Patanjali Fortified Soyabean Oil (P),"<b>Product Information</b>
Patanjali fortified soyabean oil is a 100% pure natural oil. It is good for our health. They are made with refining process in which hard chemicals remove with the help of enzymes. Unadulterated and Free from minerals and chemicals.
<b>Benefits </b>
Zero cholesterol present in the product completes a healthy oil that gets energy 884kcal/100gm. Patanjali physical soyabean oil is healthy and digestive. It is a good source of omega-3. No trans fat and less saturated fat. It has  use boosts immune system. It has used promotes healthy skin and eyes and helps to regulate the cholesterol level. 
<b>Ingredients </b>
Physically refined soyabean oil, Contains permitted anti-oxidants (INS 319) & Antifoaming agent (900a). Vitamin A (25 IUper gram) & Vitamin D (4.5 IU per gram) 
<b>How to use </b>
Use a suitable amount for cooking your favorite dish. 
<b>Other Product Info </b>
Best before-9 months from manufacturing date.",1 ltr,https://www.patanjaliayurved.net/assets/product_images/400x500/1578743102400x500.jpg
https://www.patanjaliayurved.net/product/natural-food-products/edible-oil/patanjali-groundnut-oil-pouch/1274,"natural-food-products,edible-oil",Patanjali Groundnut Oil Pouch,Patanjali Groundnut Oil Pouch                             1 ltr,Patanjali Groundnut Oil Pouch,"<b>Product Information</b>
Patanjali Ground Nut Oil is obtained by expression of best quality ground nut of first press which is low in saturated fats, free from cholesterol, contains essential fatty acid linoleic acid (omega-fatty acid) making it as one of the healthiest cooking oils.
<b>Benefits </b>
Patanjali groundnut oil is high in calories. Its high-calorie value is because of fatty acids. The oil is especially rich in mono-unsaturated fatty acids (mufa) like oleic acid that helps to lower LDL or ""Bad cholesterol"" and increases HDL or "" Good cholesterol"" in the blood and prevents coronary artery disease and strokes by favoring healthy blood lipid profile It contains resveratrol, a polyphenol antioxidant, which has been found to have a protective function against cancers, heart disease, degenerative nerve disease, Alzheimer's disease, and viral/fungal infections. It valuable amounts of anti-oxidant vitamin e (alpha-tocopherol and gamma-tocopherol) which is a powerful lipid-soluble antioxidant, required for maintaining the integrity of cell membrane of mucus membranes and skin by protecting it from harmful oxygen-free radicals It is quite rich in vitamin e, which is an essential vitamin for the health of the skin, protecting it from the effects of free radicals that cause wrinkles, blemishes, and other signs of premature ageing. Best before-9 months from manufacturing date. 
<b>Ingredients </b>
First pressed and filtered groundnut oil, Antioxidants and anti-foaming agent, Free from argemone oil. 
<b>How to use </b>
Use a suitable amount for cooking your favorite dish. 
<b>Other Product Info </b>
Best before-9 months from manufacturing date.",1 ltr,"https://www.patanjaliayurved.net/assets/product_images/400x500/1690265120GroundNutOilP1ltr1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1690265120GroundNutOilP1ltr2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/GroundNutOilP1ltr3_1690265120.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/GroundNutOilP1ltr4_1690265120.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/GroundNutOilP1ltr5_1690265120.png"
